 time            v(vin)          v(vout)        
 2.91290109e-03  7.44796519e-01  7.63635528e-01 
 2.91390109e-03  7.44850277e-01  7.61082154e-01 
 2.91490109e-03  7.44904238e-01  7.58521076e-01 
 2.91590109e-03  7.44958400e-01  7.55952517e-01 
 2.91690109e-03  7.45012762e-01  7.53376705e-01 
 2.91790109e-03  7.45067320e-01  7.50793866e-01 
 2.91802609e-03  7.45074153e-01  7.50470506e-01 
 2.91827609e-03  7.45087829e-01  7.49823520e-01 
 2.91877609e-03  7.45115218e-01  7.48528291e-01 
 2.91977609e-03  7.45170140e-01  7.45932898e-01 
 2.92077609e-03  7.45225252e-01  7.43331134e-01 
 2.92177609e-03  7.45280553e-01  7.40723235e-01 
 2.92277609e-03  7.45336040e-01  7.38109434e-01 
 2.92377609e-03  7.45391711e-01  7.35489966e-01 
 2.92477609e-03  7.45447564e-01  7.32865066e-01 
 2.92577609e-03  7.45503597e-01  7.30234971e-01 
 2.92677609e-03  7.45559808e-01  7.27599918e-01 
 2.92777609e-03  7.45616193e-01  7.24960146e-01 
 2.92877609e-03  7.45672752e-01  7.22315894e-01 
 2.92977609e-03  7.45729482e-01  7.19667401e-01 
 2.93077609e-03  7.45786380e-01  7.17014910e-01 
 2.93177609e-03  7.45843445e-01  7.14358661e-01 
 2.93277609e-03  7.45900673e-01  7.11698897e-01 
 2.93377609e-03  7.45958064e-01  7.09035862e-01 
 2.93477609e-03  7.46015614e-01  7.06369799e-01 
 2.93577609e-03  7.46073321e-01  7.03700953e-01 
 2.93677609e-03  7.46131183e-01  7.01029569e-01 
 2.93777609e-03  7.46189198e-01  6.98355892e-01 
 2.93877609e-03  7.46247364e-01  6.95680170e-01 
 2.93977609e-03  7.46305678e-01  6.93002648e-01 
 2.94077609e-03  7.46364137e-01  6.90323573e-01 
 2.94177609e-03  7.46422740e-01  6.87643195e-01 
 2.94277609e-03  7.46481484e-01  6.84961760e-01 
 2.94377609e-03  7.46540368e-01  6.82279516e-01 
 2.94477609e-03  7.46599387e-01  6.79596714e-01 
 2.94577609e-03  7.46658541e-01  6.76913601e-01 
 2.94677609e-03  7.46717827e-01  6.74230427e-01 
 2.94777609e-03  7.46777243e-01  6.71547442e-01 
 2.94877609e-03  7.46836786e-01  6.68864895e-01 
 2.94977609e-03  7.46896453e-01  6.66183038e-01 
 2.95077609e-03  7.46956243e-01  6.63502119e-01 
 2.95090109e-03  7.46963726e-01  6.63167082e-01 
 2.95115109e-03  7.46978696e-01  6.62497064e-01 
 2.95121359e-03  7.46982439e-01  6.62329573e-01 
 2.95133859e-03  7.46989928e-01  6.61994604e-01 
 2.95158859e-03  7.47004911e-01  6.61324731e-01 
 2.95208859e-03  7.47034900e-01  6.59985253e-01 
 2.95308859e-03  7.47094964e-01  6.57307468e-01 
 2.95408859e-03  7.47155143e-01  6.54631451e-01 
 2.95508859e-03  7.47215435e-01  6.51957452e-01 
 2.95608859e-03  7.47275836e-01  6.49285724e-01 
 2.95708859e-03  7.47336345e-01  6.46616518e-01 
 2.95808859e-03  7.47396959e-01  6.43950085e-01 
 2.95908859e-03  7.47457676e-01  6.41286676e-01 
 2.96008859e-03  7.47518493e-01  6.38626542e-01 
 2.96108859e-03  7.47579408e-01  6.35969934e-01 
 2.96208859e-03  7.47640419e-01  6.33317103e-01 
 2.96308859e-03  7.47701523e-01  6.30668300e-01 
 2.96408859e-03  7.47762717e-01  6.28023776e-01 
 2.96508859e-03  7.47824000e-01  6.25383781e-01 
 2.96608859e-03  7.47885369e-01  6.22748566e-01 
 2.96708859e-03  7.47946822e-01  6.20118383e-01 
 2.96808859e-03  7.48008355e-01  6.17493480e-01 
 2.96908859e-03  7.48069967e-01  6.14874109e-01 
 2.97008859e-03  7.48131655e-01  6.12260519e-01 
 2.97108859e-03  7.48193417e-01  6.09652960e-01 
 2.97208859e-03  7.48255250e-01  6.07051682e-01 
 2.97308859e-03  7.48317152e-01  6.04456935e-01 
 2.97408859e-03  7.48379121e-01  6.01868966e-01 
 2.97508859e-03  7.48441154e-01  5.99288026e-01 
 2.97608859e-03  7.48503248e-01  5.96714363e-01 
 2.97708859e-03  7.48565401e-01  5.94148224e-01 
 2.97808859e-03  7.48627611e-01  5.91589857e-01 
 2.97908859e-03  7.48689875e-01  5.89039511e-01 
 2.98008859e-03  7.48752190e-01  5.86497430e-01 
 2.98108859e-03  7.48814555e-01  5.83963863e-01 
 2.98208859e-03  7.48876967e-01  5.81439055e-01 
 2.98308859e-03  7.48939423e-01  5.78923251e-01 
 2.98408859e-03  7.49001921e-01  5.76416695e-01 
 2.98508859e-03  7.49064459e-01  5.73919632e-01 
 2.98608859e-03  7.49127033e-01  5.71432305e-01 
 2.98708859e-03  7.49189642e-01  5.68954956e-01 
 2.98808859e-03  7.49252283e-01  5.66487827e-01 
 2.98908859e-03  7.49314953e-01  5.64031158e-01 
 2.99008859e-03  7.49377650e-01  5.61585190e-01 
 2.99108859e-03  7.49440372e-01  5.59150160e-01 
 2.99208859e-03  7.49503116e-01  5.56726306e-01 
 2.99221359e-03  7.49510961e-01  5.56424147e-01 
 2.99224484e-03  7.49512922e-01  5.56348622e-01 
 2.99230734e-03  7.49516844e-01  5.56197607e-01 
 2.99243234e-03  7.49524689e-01  5.55895726e-01 
 2.99268234e-03  7.49540380e-01  5.55292521e-01 
 2.99318234e-03  7.49571765e-01  5.54088287e-01 
 2.99418234e-03  7.49634547e-01  5.51688598e-01 
 2.99518234e-03  7.49697344e-01  5.49300810e-01 
 2.99618234e-03  7.49760153e-01  5.46925154e-01 
 2.99718234e-03  7.49822971e-01  5.44561861e-01 
 2.99818234e-03  7.49885796e-01  5.42211159e-01 
 2.99918234e-03  7.49948625e-01  5.39873274e-01 
 3.00018234e-03  7.50011457e-01  5.37548430e-01 
 3.00118234e-03  7.50074288e-01  5.35236849e-01 
 3.00218234e-03  7.50137116e-01  5.32938749e-01 
 3.00318234e-03  7.50199939e-01  5.30654348e-01 
 3.00418234e-03  7.50262754e-01  5.28383858e-01 
 3.00518234e-03  7.50325559e-01  5.26127492e-01 
 3.00618234e-03  7.50388350e-01  5.23885456e-01 
 3.00718234e-03  7.50451127e-01  5.21657956e-01 
 3.00818234e-03  7.50513885e-01  5.19445192e-01 
 3.00918234e-03  7.50576624e-01  5.17247362e-01 
 3.01018234e-03  7.50639339e-01  5.15064659e-01 
 3.01118234e-03  7.50702029e-01  5.12897272e-01 
 3.01218234e-03  7.50764692e-01  5.10745387e-01 
 3.01318234e-03  7.50827324e-01  5.08609183e-01 
 3.01418234e-03  7.50889924e-01  5.06488836e-01 
 3.01518234e-03  7.50952489e-01  5.04384517e-01 
 3.01618234e-03  7.51015016e-01  5.02296392e-01 
 3.01718234e-03  7.51077503e-01  5.00224619e-01 
 3.01818234e-03  7.51139947e-01  4.98169354e-01 
 3.01918234e-03  7.51202346e-01  4.96130744e-01 
 3.02018234e-03  7.51264698e-01  4.94108932e-01 
 3.02118234e-03  7.51327000e-01  4.92104054e-01 
 3.02218234e-03  7.51389250e-01  4.90116240e-01 
 3.02318234e-03  7.51451444e-01  4.88145611e-01 
 3.02418234e-03  7.51513582e-01  4.86192283e-01 
 3.02430734e-03  7.51521345e-01  4.85949376e-01 
 3.02455734e-03  7.51536868e-01  4.85464283e-01 
 3.02461984e-03  7.51540748e-01  4.85343191e-01 
 3.02474484e-03  7.51548508e-01  4.85101189e-01 
 3.02499484e-03  7.51564025e-01  4.84618018e-01 
 3.02549484e-03  7.51595046e-01  4.83654976e-01 
 3.02649484e-03  7.51657042e-01  4.81742064e-01 
 3.02749484e-03  7.51718972e-01  4.79846783e-01 
 3.02849484e-03  7.51780834e-01  4.77969219e-01 
 3.02949484e-03  7.51842626e-01  4.76109447e-01 
 3.03049484e-03  7.51904345e-01  4.74267536e-01 
 3.03149484e-03  7.51965989e-01  4.72443546e-01 
 3.03249484e-03  7.52027556e-01  4.70637530e-01 
 3.03349484e-03  7.52089042e-01  4.68849530e-01 
 3.03449484e-03  7.52150446e-01  4.67079583e-01 
 3.03549484e-03  7.52211765e-01  4.65327717e-01 
 3.03649484e-03  7.52272997e-01  4.63593949e-01 
 3.03749484e-03  7.52334139e-01  4.61878292e-01 
 3.03849484e-03  7.52395188e-01  4.60180748e-01 
 3.03949484e-03  7.52456144e-01  4.58501312e-01 
 3.03961984e-03  7.52463756e-01  4.58292691e-01 
 3.03986984e-03  7.52478977e-01  4.57876204e-01 
 3.04036984e-03  7.52509400e-01  4.57046649e-01 
 3.04136984e-03  7.52570172e-01  4.55401122e-01 
 3.04236984e-03  7.52630842e-01  4.53773644e-01 
 3.04336984e-03  7.52691408e-01  4.52164176e-01 
 3.04436984e-03  7.52751868e-01  4.50572675e-01 
 3.04536984e-03  7.52812219e-01  4.48999090e-01 
 3.04636984e-03  7.52872459e-01  4.47443362e-01 
 3.04736984e-03  7.52932586e-01  4.45905424e-01 
 3.04836984e-03  7.52992597e-01  4.44385205e-01 
 3.04936984e-03  7.53052490e-01  4.42882623e-01 
 3.05036984e-03  7.53112262e-01  4.41397593e-01 
 3.05136984e-03  7.53171912e-01  4.39930022e-01 
 3.05236984e-03  7.53231436e-01  4.38479811e-01 
 3.05336984e-03  7.53290833e-01  4.37046856e-01 
 3.05436984e-03  7.53350100e-01  4.35631046e-01 
 3.05536984e-03  7.53409234e-01  4.34232265e-01 
 3.05636984e-03  7.53468234e-01  4.32850394e-01 
 3.05736984e-03  7.53527097e-01  4.31485307e-01 
 3.05836984e-03  7.53585821e-01  4.30136873e-01 
 3.05936984e-03  7.53644403e-01  4.28804959e-01 
 3.06036984e-03  7.53702842e-01  4.27489427e-01 
 3.06136984e-03  7.53761134e-01  4.26190135e-01 
 3.06236984e-03  7.53819278e-01  4.24906938e-01 
 3.06336984e-03  7.53877271e-01  4.23639687e-01 
 3.06436984e-03  7.53935110e-01  4.22388231e-01 
 3.06536984e-03  7.53992795e-01  4.21152417e-01 
 3.06636984e-03  7.54050322e-01  4.19932088e-01 
 3.06736984e-03  7.54107689e-01  4.18727085e-01 
 3.06836984e-03  7.54164894e-01  4.17537250e-01 
 3.06936984e-03  7.54221934e-01  4.16362420e-01 
 3.07036984e-03  7.54278808e-01  4.15202431e-01 
 3.07136984e-03  7.54335513e-01  4.14057120e-01 
 3.07236984e-03  7.54392046e-01  4.12926321e-01 
 3.07336984e-03  7.54448406e-01  4.11809869e-01 
 3.07436984e-03  7.54504591e-01  4.10707597e-01 
 3.07536984e-03  7.54560598e-01  4.09619338e-01 
 3.07636984e-03  7.54616425e-01  4.08544924e-01 
 3.07736984e-03  7.54672069e-01  4.07484190e-01 
 3.07836984e-03  7.54727529e-01  4.06436968e-01 
 3.07936984e-03  7.54782803e-01  4.05403092e-01 
 3.08036984e-03  7.54837887e-01  4.04382396e-01 
 3.08136984e-03  7.54892781e-01  4.03374714e-01 
 3.08236984e-03  7.54947481e-01  4.02379882e-01 
 3.08336984e-03  7.55001987e-01  4.01397737e-01 
 3.08436984e-03  7.55056294e-01  4.00428115e-01 
 3.08536984e-03  7.55110402e-01  3.99470856e-01 
 3.08636984e-03  7.55164309e-01  3.98525798e-01 
 3.08736984e-03  7.55218011e-01  3.97592783e-01 
 3.08836984e-03  7.55271507e-01  3.96671653e-01 
 3.08936984e-03  7.55324796e-01  3.95762252e-01 
 3.09036984e-03  7.55377874e-01  3.94864425e-01 
 3.09049484e-03  7.55384494e-01  3.94753019e-01 
 3.09074484e-03  7.55397724e-01  3.94530698e-01 
 3.09124484e-03  7.55424143e-01  3.94088202e-01 
 3.09136984e-03  7.55430740e-01  3.93978036e-01 
 3.09161984e-03  7.55443923e-01  3.93758191e-01 
 3.09211984e-03  7.55470249e-01  3.93320621e-01 
 3.09311984e-03  7.55522738e-01  3.92453840e-01 
 3.09411984e-03  7.55575009e-01  3.91598068e-01 
 3.09511984e-03  7.55627060e-01  3.90753160e-01 
 3.09611984e-03  7.55678889e-01  3.89918970e-01 
 3.09711984e-03  7.55730494e-01  3.89095356e-01 
 3.09811984e-03  7.55781872e-01  3.88282177e-01 
 3.09911984e-03  7.55833023e-01  3.87479294e-01 
 3.10011984e-03  7.55883943e-01  3.86686570e-01 
 3.10111984e-03  7.55934630e-01  3.85903871e-01 
 3.10211984e-03  7.55985084e-01  3.85131062e-01 
 3.10311984e-03  7.56035301e-01  3.84368014e-01 
 3.10411984e-03  7.56085280e-01  3.83614597e-01 
 3.10511984e-03  7.56135019e-01  3.82870685e-01 
 3.10611984e-03  7.56184515e-01  3.82136152e-01 
 3.10711984e-03  7.56233767e-01  3.81410876e-01 
 3.10811984e-03  7.56282774e-01  3.80694736e-01 
 3.10911984e-03  7.56331532e-01  3.79987612e-01 
 3.11011984e-03  7.56380040e-01  3.79289388e-01 
 3.11111984e-03  7.56428296e-01  3.78599949e-01 
 3.11211984e-03  7.56476299e-01  3.77919182e-01 
 3.11311984e-03  7.56524046e-01  3.77246977e-01 
 3.11411984e-03  7.56571535e-01  3.76583223e-01 
 3.11511984e-03  7.56618765e-01  3.75927813e-01 
 3.11611984e-03  7.56665734e-01  3.75280643e-01 
 3.11711984e-03  7.56712439e-01  3.74641610e-01 
 3.11811984e-03  7.56758880e-01  3.74010611e-01 
 3.11911984e-03  7.56805053e-01  3.73387547e-01 
 3.12011984e-03  7.56850958e-01  3.72772320e-01 
 3.12111984e-03  7.56896593e-01  3.72164834e-01 
 3.12211984e-03  7.56941955e-01  3.71564995e-01 
 3.12311984e-03  7.56987043e-01  3.70972711e-01 
 3.12411984e-03  7.57031856e-01  3.70387890e-01 
 3.12511984e-03  7.57076390e-01  3.69810444e-01 
 3.12611984e-03  7.57120646e-01  3.69240286e-01 
 3.12711984e-03  7.57164620e-01  3.68677329e-01 
 3.12811984e-03  7.57208311e-01  3.68121489e-01 
 3.12911984e-03  7.57251718e-01  3.67572685e-01 
 3.13011984e-03  7.57294839e-01  3.67030835e-01 
 3.13111984e-03  7.57337671e-01  3.66495860e-01 
 3.13211984e-03  7.57380214e-01  3.65967682e-01 
 3.13311984e-03  7.57422466e-01  3.65446225e-01 
 3.13411984e-03  7.57464424e-01  3.64931415e-01 
 3.13511984e-03  7.57506088e-01  3.64423177e-01 
 3.13611984e-03  7.57547456e-01  3.63921440e-01 
 3.13711984e-03  7.57588525e-01  3.63426134e-01 
 3.13811984e-03  7.57629295e-01  3.62937189e-01 
 3.13911984e-03  7.57669764e-01  3.62454539e-01 
 3.14011984e-03  7.57709930e-01  3.61978115e-01 
 3.14111984e-03  7.57749792e-01  3.61507854e-01 
 3.14211984e-03  7.57789347e-01  3.61043692e-01 
 3.14311984e-03  7.57828595e-01  3.60585565e-01 
 3.14411984e-03  7.57867535e-01  3.60133414e-01 
 3.14511984e-03  7.57906163e-01  3.59687177e-01 
 3.14611984e-03  7.57944479e-01  3.59246796e-01 
 3.14711984e-03  7.57982482e-01  3.58812214e-01 
 3.14811984e-03  7.58020170e-01  3.58383373e-01 
 3.14911984e-03  7.58057541e-01  3.57960219e-01 
 3.15011984e-03  7.58094594e-01  3.57542697e-01 
 3.15111984e-03  7.58131327e-01  3.57130754e-01 
 3.15211984e-03  7.58167739e-01  3.56724339e-01 
 3.15311984e-03  7.58203829e-01  3.56323399e-01 
 3.15411984e-03  7.58239595e-01  3.55927885e-01 
 3.15511984e-03  7.58275036e-01  3.55537748e-01 
 3.15611984e-03  7.58310150e-01  3.55152940e-01 
 3.15711984e-03  7.58344936e-01  3.54773414e-01 
 3.15724484e-03  7.58349261e-01  3.54726348e-01 
 3.15749484e-03  7.58357896e-01  3.54632445e-01 
 3.15799484e-03  7.58375103e-01  3.54445626e-01 
 3.15899484e-03  7.58409271e-01  3.54075880e-01 
 3.15999484e-03  7.58443106e-01  3.53711286e-01 
 3.16099484e-03  7.58476607e-01  3.53351801e-01 
 3.16199484e-03  7.58509775e-01  3.52997383e-01 
 3.16299484e-03  7.58542606e-01  3.52647989e-01 
 3.16399484e-03  7.58575100e-01  3.52303578e-01 
 3.16499484e-03  7.58607255e-01  3.51964112e-01 
 3.16599484e-03  7.58639071e-01  3.51629550e-01 
 3.16699484e-03  7.58670546e-01  3.51299855e-01 
 3.16799484e-03  7.58701678e-01  3.50974988e-01 
 3.16899484e-03  7.58732467e-01  3.50654914e-01 
 3.16999484e-03  7.58762911e-01  3.50339596e-01 
 3.17099484e-03  7.58793009e-01  3.50028999e-01 
 3.17199484e-03  7.58822760e-01  3.49723088e-01 
 3.17299484e-03  7.58852162e-01  3.49421830e-01 
 3.17399484e-03  7.58881216e-01  3.49125193e-01 
 3.17499484e-03  7.58909918e-01  3.48833142e-01 
 3.17511984e-03  7.58913481e-01  3.48796961e-01 
 3.17536984e-03  7.58920591e-01  3.48724773e-01 
 3.17586984e-03  7.58934744e-01  3.48581334e-01 
 3.17686984e-03  7.58962787e-01  3.48297803e-01 
 3.17786984e-03  7.58990475e-01  3.48018767e-01 
 3.17886984e-03  7.59017808e-01  3.47744200e-01 
 3.17986984e-03  7.59044785e-01  3.47474073e-01 
 3.18086984e-03  7.59071406e-01  3.47208356e-01 
 3.18186984e-03  7.59097668e-01  3.46946631e-01 
 3.18286984e-03  7.59123571e-01  3.46690033e-01 
 3.18386984e-03  7.59149114e-01  3.46437400e-01 
 3.18486984e-03  7.59174295e-01  3.46189053e-01 
 3.18586984e-03  7.59199115e-01  3.45944986e-01 
 3.18686984e-03  7.59223571e-01  3.45704841e-01 
 3.18786984e-03  7.59247663e-01  3.45469576e-01 
 3.18886984e-03  7.59271390e-01  3.45237899e-01 
 3.18986984e-03  7.59294751e-01  3.45010996e-01 
 3.19086984e-03  7.59317745e-01  3.44787966e-01 
 3.19186984e-03  7.59340372e-01  3.44568785e-01 
 3.19286984e-03  7.59362629e-01  3.44354262e-01 
 3.19386984e-03  7.59384517e-01  3.44143322e-01 
 3.19486984e-03  7.59406034e-01  3.43936700e-01 
 3.19586984e-03  7.59427180e-01  3.43734142e-01 
 3.19686984e-03  7.59447954e-01  3.43535615e-01 
 3.19786984e-03  7.59468355e-01  3.43341318e-01 
 3.19886984e-03  7.59488382e-01  3.43150798e-01 
 3.19986984e-03  7.59508035e-01  3.42964045e-01 
 3.20086984e-03  7.59527312e-01  3.42781648e-01 
 3.20186984e-03  7.59546213e-01  3.42602822e-01 
 3.20286984e-03  7.59564737e-01  3.42428098e-01 
 3.20386984e-03  7.59582884e-01  3.42257458e-01 
 3.20486984e-03  7.59600652e-01  3.42090378e-01 
 3.20586984e-03  7.59618041e-01  3.41927331e-01 
 3.20686984e-03  7.59635051e-01  3.41768153e-01 
 3.20786984e-03  7.59651680e-01  3.41612820e-01 
 3.20886984e-03  7.59667928e-01  3.41461450e-01 
 3.20986984e-03  7.59683795e-01  3.41313638e-01 
 3.21086984e-03  7.59699279e-01  3.41169754e-01 
 3.21186984e-03  7.59714380e-01  3.41029667e-01 
 3.21286984e-03  7.59729098e-01  3.40893357e-01 
 3.21386984e-03  7.59743431e-01  3.40760813e-01 
 3.21486984e-03  7.59757380e-01  3.40632023e-01 
 3.21586984e-03  7.59770944e-01  3.40506975e-01 
 3.21686984e-03  7.59784122e-01  3.40385658e-01 
 3.21786984e-03  7.59796914e-01  3.40268140e-01 
 3.21886984e-03  7.59809319e-01  3.40154175e-01 
 3.21986984e-03  7.59821337e-01  3.40044054e-01 
 3.22086984e-03  7.59832967e-01  3.39937487e-01 
 3.22099484e-03  7.59834393e-01  3.39924494e-01 
 3.22124484e-03  7.59837228e-01  3.39898566e-01 
 3.22174484e-03  7.59842825e-01  3.39847366e-01 
 3.22274484e-03  7.59853727e-01  3.39747711e-01 
 3.22374484e-03  7.59864239e-01  3.39651765e-01 
 3.22474484e-03  7.59874363e-01  3.39559476e-01 
 3.22574484e-03  7.59884096e-01  3.39470832e-01 
 3.22674484e-03  7.59893440e-01  3.39385869e-01 
 3.22774484e-03  7.59902392e-01  3.39304455e-01 
 3.22874484e-03  7.59910954e-01  3.39226703e-01 
 3.22974484e-03  7.59919125e-01  3.39152571e-01 
 3.23074484e-03  7.59926904e-01  3.39082048e-01 
 3.23174484e-03  7.59934291e-01  3.39015156e-01 
 3.23274484e-03  7.59941286e-01  3.38951811e-01 
 3.23374484e-03  7.59947888e-01  3.38892084e-01 
 3.23474484e-03  7.59954098e-01  3.38835946e-01 
 3.23574484e-03  7.59959915e-01  3.38783390e-01 
 3.23674484e-03  7.59965338e-01  3.38734413e-01 
 3.23774484e-03  7.59970369e-01  3.38689010e-01 
 3.23874484e-03  7.59975005e-01  3.38647177e-01 
 3.23974484e-03  7.59979248e-01  3.38608911e-01 
 3.24074484e-03  7.59983097e-01  3.38574209e-01 
 3.24174484e-03  7.59986551e-01  3.38543066e-01 
 3.24274484e-03  7.59989612e-01  3.38515481e-01 
 3.24374484e-03  7.59992278e-01  3.38491452e-01 
 3.24474484e-03  7.59994549e-01  3.38470976e-01 
 3.24486984e-03  7.59994805e-01  3.38468670e-01 
 3.24511984e-03  7.59995299e-01  3.38464215e-01 
 3.24561984e-03  7.59996213e-01  3.38455974e-01 
 3.24661984e-03  7.59997745e-01  3.38442154e-01 
 3.24761984e-03  7.59998882e-01  3.38431885e-01 
 3.24861984e-03  7.59999624e-01  3.38425162e-01 
 3.24874484e-03  7.59999689e-01  3.38424575e-01 
 3.24899484e-03  7.59999801e-01  3.38423557e-01 
 3.24949484e-03  7.59999950e-01  3.38422191e-01 
 3.25049484e-03  7.59999952e-01  3.38422121e-01 
 3.25149484e-03  7.59999559e-01  3.38425597e-01 
 3.25249484e-03  7.59998771e-01  3.38432622e-01 
 3.25349484e-03  7.59997589e-01  3.38443194e-01 
 3.25449484e-03  7.59996012e-01  3.38457315e-01 
 3.25549484e-03  7.59994041e-01  3.38474987e-01 
 3.25649484e-03  7.59991675e-01  3.38496210e-01 
 3.25749484e-03  7.59988914e-01  3.38520987e-01 
 3.25849484e-03  7.59985759e-01  3.38549320e-01 
 3.25949484e-03  7.59982210e-01  3.38581210e-01 
 3.26049484e-03  7.59978267e-01  3.38616661e-01 
 3.26149484e-03  7.59973930e-01  3.38655677e-01 
 3.26249484e-03  7.59969199e-01  3.38698259e-01 
 3.26349484e-03  7.59964074e-01  3.38744412e-01 
 3.26449484e-03  7.59958556e-01  3.38794141e-01 
 3.26549484e-03  7.59952646e-01  3.38847464e-01 
 3.26649484e-03  7.59946342e-01  3.38904340e-01 
 3.26749484e-03  7.59939645e-01  3.38964819e-01 
 3.26849484e-03  7.59932556e-01  3.39028917e-01 
 3.26949484e-03  7.59925075e-01  3.39096567e-01 
 3.27049484e-03  7.59917202e-01  3.39167845e-01 
 3.27149484e-03  7.59908938e-01  3.39242736e-01 
 3.27249484e-03  7.59900282e-01  3.39321245e-01 
 3.27349484e-03  7.59891236e-01  3.39403379e-01 
 3.27449484e-03  7.59881799e-01  3.39489145e-01 
 3.27549484e-03  7.59871972e-01  3.39578597e-01 
 3.27649484e-03  7.59861755e-01  3.39671605e-01 
 3.27749484e-03  7.59851149e-01  3.39768313e-01 
 3.27849484e-03  7.59840154e-01  3.39868687e-01 
 3.27949484e-03  7.59828770e-01  3.39972735e-01 
 3.28049484e-03  7.59816999e-01  3.40080465e-01 
 3.28149484e-03  7.59804840e-01  3.40191887e-01 
 3.28249484e-03  7.59792294e-01  3.40307011e-01 
 3.28349484e-03  7.59779361e-01  3.40425847e-01 
 3.28449484e-03  7.59766042e-01  3.40548407e-01 
 3.28549484e-03  7.59752338e-01  3.40674701e-01 
 3.28649484e-03  7.59738249e-01  3.40804740e-01 
 3.28749484e-03  7.59723775e-01  3.40938640e-01 
 3.28849484e-03  7.59708917e-01  3.41076106e-01 
 3.28949484e-03  7.59693676e-01  3.41217451e-01 
 3.29049484e-03  7.59678053e-01  3.41362595e-01 
 3.29149484e-03  7.59662047e-01  3.41511674e-01 
 3.29249484e-03  7.59645660e-01  3.41664323e-01 
 3.29349484e-03  7.59628892e-01  3.41820928e-01 
 3.29449484e-03  7.59611744e-01  3.41981389e-01 
 3.29461984e-03  7.59609573e-01  3.42001857e-01 
 3.29486984e-03  7.59605215e-01  3.42042712e-01 
 3.29536984e-03  7.59596428e-01  3.42125082e-01 
 3.29636984e-03  7.59578569e-01  3.42292685e-01 
 3.29649484e-03  7.59576310e-01  3.42314073e-01 
 3.29674484e-03  7.59571774e-01  3.42356749e-01 
 3.29724484e-03  7.59562632e-01  3.42442763e-01 
 3.29824484e-03  7.59544064e-01  3.42617847e-01 
 3.29924484e-03  7.59525120e-01  3.42796818e-01 
 3.30024484e-03  7.59505800e-01  3.42979538e-01 
 3.30124484e-03  7.59486104e-01  3.43166395e-01 
 3.30224484e-03  7.59466034e-01  3.43357446e-01 
 3.30324484e-03  7.59445591e-01  3.43552297e-01 
 3.30424484e-03  7.59424774e-01  3.43750929e-01 
 3.30524484e-03  7.59403585e-01  3.43954043e-01 
 3.30624484e-03  7.59382025e-01  3.44160753e-01 
 3.30724484e-03  7.59360095e-01  3.44371755e-01 
 3.30824484e-03  7.59337795e-01  3.44586862e-01 
 3.30924484e-03  7.59315127e-01  3.44806360e-01 
 3.31024484e-03  7.59292091e-01  3.45029737e-01 
 3.31124484e-03  7.59268688e-01  3.45256967e-01 
